Order_ID,Order_Date,Region,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-10936,2022-03-17,East,San Antonio,Technology,Accessories,47.22,4,0.1,6.63
ORD-10937,2022-09-06,east,New York,Technology,Storage,1373.16,8,,394.17
ORD-10938,2022-03-24,WEST,Phoenix,Office Supplies,Storage,194.27,2,0.2,7.75
ORD-10939,2022-01-25,East,Los Angeles,Technology,Storage,873.24,6,0.2,48.3
ORD-10940,2022-02-26,east,Dallas,Furniture,Tables,425.6,6,0.0,-14.18
ORD-10941,2022-02-01,South,San Jose,furniture,Chairs,840.18,9,0.2,157.26
ORD-10942,2022-11-15,Central,Los Angeles,Technology,Machines,984.1,5,0.0,38.12
ORD-10943,2022-01-12,east,Chicago,Furniture,Binders,1248.02,4,0.0,-124.03
ORD-10944,2022-11-15,South,Phoenix,Furniture,Chairs,325.5,5,0.1,
ORD-10945,2022-11-29,West,Dallas,Technology,Chairs,36.27,5,0.2,9.96
ORD-10946,2022-04-02,South,San Antonio,Office Supplies,Chairs,222.59,8,0.0,14.69
ORD-10947,2022-01-01,West,San Antonio,Technology,Storage,1352.03,8,0.1,-140.57
ORD-10948,2022-11-22,east,Dallas,Technology,Accessories,1313.36,2,0.3,138.93
ORD-10949,2022-05-16,West,San Antonio,Office Supplies,Accessories,904.17,7,0.1,
ORD-10950,2022-07-15,South,San Jose,Furniture,Storage,908.76,8,0.1,228.28
ORD-10951,2022-05-13,Central,Dallas,Technology,Binders,1004.25,6,0.0,39.42
ORD-10952,2022-03-27,East,Phoenix,Office Supplies,Binders,279.55,5,,72.56
ORD-10953,2022-10-22,East,Dallas,furniture,Binders,1373.33,9,,512.11
ORD-10954,2022-10-06,Central,Dallas,furniture,Machines,639.78,3,,-4.8
ORD-10955,2022-11-20,WEST,Chicago,Office Supplies,Accessories,587.05,4,0.1,256.75
ORD-10956,2022-06-29,East,Chicago,Furniture,Machines,788.0,9,0.0,64.47
ORD-10957,2022-01-04,east,New York,Office Supplies,Accessories,89.51,6,0.2,0.93
ORD-10958,2022-05-06,WEST,Phoenix,Furniture,Chairs,266.1,8,0.1,27.38
ORD-10959,2022-06-24,east,Phoenix,furniture,Storage,1112.29,7,0.1,-103.85
ORD-10960,2022-09-08,South,Chicago,Technology,Tables,142.54,2,0.0,-10.63
ORD-10961,2022-01-21,South,Houston,Office Supplies,Chairs,912.67,3,0.3,90.04
ORD-10962,2022-04-15,WEST,Houston,furniture,Phones,383.12,1,0.1,117.8
ORD-10963,2022-03-07,WEST,New York,Technology,Machines,596.16,9,0.3,232.61
ORD-10964,2022-09-20,WEST,San Jose,furniture,Accessories,447.27,7,0.3,111.32
ORD-10965,2022-02-18,WEST,Houston,Office Supplies,Chairs,546.4,1,,-47.46
ORD-10966,2022-01-16,West,Houston,Office Supplies,Storage,1084.19,3,0.0,274.53
ORD-10967,2022-05-25,WEST,Houston,Technology,Phones,459.74,4,0.3,106.32
ORD-10968,2022-12-06,WEST,San Jose,Office Supplies,Paper,858.28,4,0.0,286.2
ORD-10969,2022-09-07,South,Los Angeles,furniture,Machines,,5,,250.08
ORD-10970,2022-12-09,east,New York,Technology,Chairs,1002.23,3,0.0,371.75
ORD-10971,2022-12-20,South,Chicago,Technology,Storage,1406.51,3,0.1,138.51
ORD-10972,2022-03-16,East,Houston,furniture,Storage,1104.21,1,0.3,296.72
ORD-10973,2022-10-17,West,San Antonio,Furniture,Accessories,338.11,7,0.0,3.7
ORD-10974,2022-10-09,West,Dallas,Technology,Tables,66.15,1,0.2,29.74
ORD-10975,2022-03-07,east,Los Angeles,Furniture,Chairs,408.15,2,0.0,-18.28
ORD-10976,2022-05-05,WEST,San Jose,furniture,Storage,900.72,4,0.3,-129.64
ORD-10977,2022-11-15,South,San Jose,furniture,Machines,96.11,4,,-5.84
ORD-10978,2022-03-28,East,San Jose,Technology,Binders,754.62,5,,238.1
ORD-10979,2022-02-10,South,Houston,Office Supplies,Storage,903.33,2,0.3,106.66
ORD-10980,2022-07-05,WEST,Dallas,Technology,Tables,514.68,4,0.1,60.99
ORD-10981,2022-12-20,WEST,Dallas,Office Supplies,Storage,1160.95,1,0.1,491.1
ORD-10982,2022-12-01,Central,Los Angeles,Furniture,Accessories,177.77,2,,71.42
ORD-10983,2022-09-23,South,New York,Office Supplies,Paper,131.2,1,,4.82
ORD-10984,2022-09-28,east,San Jose,Technology,Chairs,1097.72,4,0.3,-26.97
ORD-10985,2022-02-11,South,San Antonio,Office Supplies,Accessories,753.33,4,0.1,270.51
ORD-10986,2022-04-03,West,San Antonio,furniture,Chairs,1038.84,7,,408.9
ORD-10987,2022-07-04,East,San Antonio,Furniture,Phones,663.54,9,0.1,116.09
ORD-10988,2022-08-03,east,San Jose,furniture,Chairs,384.68,9,,87.57
ORD-10989,2022-01-17,Central,Houston,furniture,Phones,1232.27,5,0.0,5.11
ORD-10990,2022-09-22,East,Los Angeles,furniture,Accessories,1203.14,1,0.2,397.62
ORD-10991,2022-04-24,East,San Jose,furniture,Binders,1048.15,1,0.0,240.31
ORD-10992,2022-10-19,West,San Antonio,Office Supplies,Machines,422.77,6,,64.31
ORD-10993,2022-10-19,West,Dallas,furniture,Tables,893.54,2,0.2,-101.81
ORD-10994,2022-02-17,West,San Jose,Office Supplies,Binders,554.24,8,0.2,221.45
ORD-10995,2022-11-03,east,Dallas,furniture,Machines,155.54,9,,34.11
ORD-10996,2022-04-07,South,Phoenix,Technology,Phones,1377.62,4,,-47.37
ORD-10997,2022-04-05,East,San Jose,furniture,Storage,222.49,5,0.1,47.58
ORD-10998,2022-11-22,South,Phoenix,Technology,Storage,1426.35,8,,365.83
ORD-10999,2022-03-15,South,Los Angeles,Office Supplies,Binders,680.09,3,0.3,112.53
ORD-11000,2022-12-02,West,San Jose,Furniture,Storage,294.0,5,,82.57
ORD-11001,2022-03-09,South,Houston,Office Supplies,Phones,822.01,3,0.3,163.48
ORD-11002,2022-09-03,East,Houston,Furniture,Accessories,1311.96,3,,549.27
ORD-11003,2022-03-18,East,New York,Furniture,Tables,,3,0.1,-129.99
ORD-11004,2022-07-27,WEST,New York,furniture,Paper,1213.71,7,0.3,-104.69
ORD-11005,2022-09-11,Central,San Antonio,Furniture,Chairs,995.0,7,0.0,-45.57
ORD-11006,2022-08-09,east,Chicago,Office Supplies,Phones,1044.57,7,0.3,275.87
ORD-11007,2022-09-19,South,Dallas,furniture,Machines,1276.81,8,0.1,303.06
ORD-11008,2022-11-27,east,New York,Furniture,Paper,389.51,5,0.3,150.05
ORD-11009,2022-12-10,east,Houston,Office Supplies,Phones,744.35,5,,215.66
ORD-11010,2022-09-16,east,Dallas,Furniture,Chairs,347.39,4,,53.85
ORD-11011,2022-11-04,WEST,Chicago,Furniture,Chairs,1481.75,7,0.1,659.53
ORD-11012,2022-03-15,east,New York,furniture,Tables,1417.21,4,0.2,13.7
ORD-11013,2022-05-05,WEST,Los Angeles,furniture,Tables,78.35,2,,27.42
ORD-11014,2022-07-07,East,Phoenix,Office Supplies,Tables,1064.25,4,0.0,112.89
ORD-11015,2022-09-11,South,New York,furniture,Storage,1389.37,8,0.1,332.39
ORD-11016,2022-11-17,WEST,San Jose,furniture,Machines,287.25,9,0.3,82.26
ORD-11017,2022-11-04,Central,New York,Technology,Machines,860.56,3,0.3,198.15
ORD-11018,2022-08-23,east,San Jose,Technology,Phones,1374.92,7,0.0,-90.33
ORD-11019,2022-09-07,Central,Los Angeles,Office Supplies,Accessories,70.24,9,,8.13
ORD-11020,2022-11-28,East,Houston,furniture,Chairs,1052.18,4,0.1,196.61
ORD-11021,2022-12-11,East,San Antonio,Office Supplies,Phones,460.08,3,0.0,165.36
ORD-11022,2022-03-13,West,Los Angeles,Technology,Paper,1388.11,5,,161.28
ORD-11023,2022-08-23,east,San Antonio,Technology,Phones,1457.17,1,0.1,584.69
ORD-11024,2022-11-20,West,,Technology,Machines,1417.51,3,0.3,161.91
ORD-11025,2022-06-05,Central,,Office Supplies,Tables,721.84,8,0.1,129.4
ORD-11026,2022-04-25,South,Chicago,furniture,Tables,1295.82,8,0.2,424.73
ORD-11027,2022-11-09,West,New York,Furniture,Phones,1269.93,4,0.1,253.78
ORD-11028,2022-08-16,East,Los Angeles,furniture,Machines,492.27,2,0.2,209.77
ORD-11029,2022-11-18,east,Chicago,Office Supplies,Machines,1246.79,8,0.1,306.96
ORD-11030,2022-12-12,Central,Phoenix,Technology,Machines,74.77,8,0.2,12.23
ORD-11031,2022-09-02,WEST,Chicago,Furniture,Tables,902.48,4,0.3,-122.6
ORD-11032,2022-11-02,East,Los Angeles,Office Supplies,Machines,360.41,3,,35.41
ORD-11033,2022-01-14,WEST,Dallas,Technology,Storage,198.44,2,0.2,5.86
ORD-11034,2022-01-16,South,Chicago,Office Supplies,Chairs,133.89,9,0.2,40.01
ORD-11035,2022-02-11,east,Los Angeles,Furniture,Paper,1050.51,1,0.3,-26.3
ORD-11036,2022-04-20,South,Dallas,Technology,Machines,523.01,7,0.2,-14.05
ORD-11037,2022-10-05,South,New York,furniture,Phones,1092.65,5,0.0,-39.65
ORD-11038,2022-11-20,east,Dallas,Office Supplies,Chairs,116.73,8,0.3,-8.71
ORD-11039,2022-01-19,east,Houston,Furniture,Storage,486.63,4,0.0,17.81
ORD-11040,2022-03-07,WEST,Phoenix,furniture,Paper,818.45,7,0.3,312.28
ORD-11041,2022-06-16,South,Dallas,Furniture,Tables,1190.27,5,0.2,374.88
ORD-11042,2022-03-14,Central,Houston,Office Supplies,Binders,491.75,5,0.0,143.17
ORD-11043,2022-11-06,WEST,Houston,Furniture,Storage,946.32,9,0.2,310.77
ORD-11044,2022-04-22,east,Houston,Technology,Binders,1331.25,9,0.3,15.51
ORD-11045,2022-10-01,East,Dallas,Furniture,Chairs,931.48,9,0.2,356.26
ORD-11046,2022-03-26,WEST,Los Angeles,Office Supplies,Phones,364.78,6,0.0,-24.67
ORD-11047,2022-05-19,West,San Jose,Technology,Paper,56.11,6,0.0,2.91
ORD-11048,2022-02-08,Central,Los Angeles,Furniture,Tables,1307.75,5,0.2,264.23
ORD-11049,2022-04-15,WEST,Phoenix,Furniture,Paper,51.48,9,0.1,-4.54
ORD-11050,2022-11-20,east,Los Angeles,Technology,Storage,1314.56,8,0.3,378.7
ORD-11051,2022-10-08,east,San Antonio,furniture,Tables,802.83,7,0.3,66.11
ORD-11052,2022-05-03,Central,Los Angeles,furniture,Binders,1409.82,7,0.2,452.05
ORD-11053,2022-08-06,West,Los Angeles,Technology,Binders,1202.2,6,0.1,175.21
ORD-11054,2022-03-02,WEST,Los Angeles,Furniture,Accessories,1496.94,5,0.0,-62.09
ORD-11055,2022-04-10,WEST,New York,furniture,Paper,539.05,4,,156.79
ORD-11056,2022-11-03,South,Phoenix,Technology,Machines,1155.44,3,,1.49
ORD-11057,2022-12-20,East,San Antonio,Office Supplies,Phones,614.86,3,0.2,88.84
ORD-11058,2022-07-23,east,Los Angeles,Furniture,Machines,730.22,6,0.1,-76.44
ORD-11059,2022-09-15,WEST,San Jose,Office Supplies,Binders,948.71,4,0.1,209.4
ORD-11060,2022-01-05,WEST,Phoenix,Furniture,Phones,,6,0.3,327.62
ORD-11061,2022-07-16,WEST,Chicago,furniture,Accessories,1476.44,3,0.0,113.99
ORD-11062,2022-06-29,West,New York,Office Supplies,Storage,1157.04,4,0.1,489.03
ORD-11063,2022-12-08,East,Dallas,Office Supplies,Accessories,638.29,9,,239.04
ORD-11064,2022-05-13,WEST,San Jose,Technology,Phones,643.61,5,0.0,176.84
ORD-11065,2022-11-20,Central,Los Angeles,furniture,Binders,1111.62,7,0.0,309.24
ORD-11066,2022-09-10,east,San Jose,furniture,Chairs,373.39,2,0.2,0.54
ORD-11067,2022-09-22,South,San Antonio,Furniture,Phones,183.5,5,0.1,44.79
ORD-11068,2022-04-03,Central,New York,Technology,Tables,544.84,9,0.2,-16.93
ORD-11069,2022-05-30,east,San Antonio,Technology,Machines,445.11,3,0.1,-28.31
ORD-11070,2022-05-18,West,Dallas,Furniture,Chairs,458.54,9,0.3,206.2
ORD-11071,2022-07-27,East,Dallas,Office Supplies,Paper,365.74,6,0.2,81.72
ORD-11072,2022-05-05,East,San Jose,Furniture,Phones,82.3,4,0.2,8.94
ORD-11073,2022-08-22,east,New York,Furniture,Tables,46.45,7,,1.06
ORD-11074,2022-03-02,Central,Chicago,Furniture,Machines,1481.83,8,0.2,314.67
ORD-11075,2022-11-03,South,San Jose,Technology,Paper,653.1,6,0.1,-78.53
ORD-11076,2022-09-23,West,Phoenix,Furniture,Accessories,588.8,5,,-54.87
ORD-11077,2022-05-14,east,New York,Furniture,Chairs,1025.88,6,0.2,-133.66
ORD-11078,2022-11-14,West,Houston,Furniture,Phones,343.02,5,0.2,51.28
ORD-11079,2022-04-23,East,Dallas,furniture,Storage,1425.94,8,0.3,299.97
ORD-11080,2022-07-10,WEST,Chicago,Office Supplies,Accessories,1183.79,1,0.2,-133.19
ORD-11081,2022-07-06,WEST,San Jose,Office Supplies,Tables,152.33,7,0.0,43.07
ORD-11082,2022-11-15,South,Dallas,Office Supplies,Storage,638.02,2,,-7.51
ORD-11083,2022-03-30,West,Houston,Office Supplies,Binders,1321.1,9,0.0,344.97
ORD-11084,2022-07-06,east,Chicago,Technology,Accessories,1418.2,1,,622.79
ORD-11085,2022-11-03,South,Dallas,Technology,Machines,711.75,6,0.3,188.37
ORD-11086,2022-05-12,Central,Houston,Furniture,Accessories,927.85,9,0.2,352.5
ORD-11087,2022-12-26,WEST,Houston,Technology,Machines,267.21,1,0.2,111.94
ORD-11088,2022-05-03,east,Dallas,Office Supplies,Phones,1486.93,4,0.2,211.22
ORD-11089,2022-02-17,West,San Jose,furniture,Phones,362.87,4,,98.48
ORD-11090,2022-10-15,South,Dallas,Furniture,Tables,1415.24,9,0.2,511.16
ORD-11091,2022-06-28,east,San Antonio,Furniture,Accessories,981.48,5,0.0,62.78
ORD-11092,2022-06-29,South,New York,Office Supplies,Phones,919.45,5,0.2,6.29
ORD-11093,2022-04-09,South,New York,Office Supplies,Binders,778.78,6,0.3,325.5
ORD-11094,2022-11-26,South,Chicago,Office Supplies,Machines,361.39,1,0.0,103.28
ORD-11095,2022-02-03,West,Phoenix,Technology,Paper,281.26,1,0.2,-5.12
ORD-11096,2022-03-11,east,Dallas,Furniture,Paper,346.32,9,0.2,41.37
ORD-11097,2022-06-20,East,San Jose,Office Supplies,Paper,295.93,3,0.1,97.03
ORD-11098,2022-09-29,East,San Antonio,furniture,Phones,1173.79,4,,209.21
ORD-11099,2022-02-28,West,New York,Furniture,Accessories,538.19,1,0.0,129.15
ORD-11100,2022-06-30,West,New York,Furniture,Paper,105.61,9,0.1,31.92
ORD-11101,2022-01-19,WEST,San Jose,Technology,Chairs,1454.27,8,0.3,324.6
ORD-11102,2022-08-14,South,San Antonio,Furniture,Storage,1328.0,2,,231.14
ORD-11103,2022-04-05,east,Los Angeles,Office Supplies,Accessories,1393.07,8,0.0,417.6
ORD-11104,2022-10-24,east,San Antonio,Office Supplies,Machines,1492.46,7,0.2,427.65
ORD-11105,2022-03-22,Central,San Jose,furniture,Binders,277.36,6,0.0,63.22
ORD-11106,2022-06-24,Central,New York,Furniture,Accessories,606.44,1,0.2,39.95
ORD-11107,2022-08-10,East,Phoenix,Furniture,Binders,1142.19,7,,106.78
ORD-11108,2022-04-13,Central,Los Angeles,Technology,Accessories,1050.11,7,0.2,453.92
ORD-11109,2022-02-23,Central,San Jose,Office Supplies,Paper,247.77,9,0.3,-20.46
ORD-11110,2022-07-02,East,San Jose,furniture,Storage,1227.43,1,0.2,13.63
ORD-11111,2022-12-17,WEST,Houston,Office Supplies,Storage,352.17,2,0.3,51.22
ORD-11112,2022-11-14,East,San Antonio,Furniture,Binders,351.25,9,,123.65
ORD-11113,2022-12-21,Central,Houston,Furniture,Accessories,814.72,9,,-42.2
ORD-11114,2022-12-15,east,Los Angeles,furniture,Storage,897.55,6,0.0,14.52
ORD-11115,2022-11-17,Central,Los Angeles,Furniture,Tables,878.53,6,0.3,-97.1
ORD-11116,2022-03-09,South,Los Angeles,furniture,Accessories,155.4,4,0.3,42.52
ORD-11117,2022-01-28,South,Chicago,furniture,Storage,1318.64,4,0.1,-9.33
ORD-11118,2022-10-01,South,San Antonio,Office Supplies,Chairs,413.09,5,0.1,34.37
ORD-11119,2022-10-09,WEST,San Jose,furniture,Chairs,211.68,3,0.1,24.6
ORD-11120,2022-12-26,West,Dallas,Furniture,Tables,1335.35,1,0.2,513.83
ORD-11121,2022-11-07,South,Phoenix,Technology,Storage,1434.36,1,0.1,138.84
ORD-11122,2022-04-29,east,Phoenix,Technology,Chairs,1295.95,7,0.3,-81.47
ORD-11123,2022-05-14,WEST,San Jose,Furniture,Paper,1218.08,1,0.2,200.48
ORD-11124,2022-05-09,West,Houston,Technology,Accessories,989.76,1,,423.39
ORD-11125,2022-01-08,West,San Jose,Technology,Phones,835.27,3,0.0,179.26
ORD-11126,2022-02-20,South,Houston,furniture,Storage,148.74,4,0.1,65.45
ORD-11127,2022-12-07,Central,Dallas,Technology,Machines,624.51,4,,221.49
ORD-11128,2022-10-08,East,Houston,Technology,Tables,571.58,2,0.3,-73.4
ORD-11129,2022-06-24,Central,San Antonio,Technology,Storage,404.44,1,0.0,99.1
ORD-11130,2022-07-02,Central,New York,Office Supplies,Binders,1090.66,3,,24.06
ORD-11131,2022-07-11,West,Houston,Furniture,Binders,753.9,4,0.0,140.05
ORD-11132,2022-09-06,West,Los Angeles,furniture,Chairs,139.95,3,0.1,2.46
ORD-11133,2022-08-23,WEST,Houston,Technology,Machines,345.87,8,0.3,20.52
ORD-11134,2022-03-24,WEST,Los Angeles,Furniture,Binders,1031.22,1,0.0,416.51
ORD-11135,2022-04-03,West,Chicago,Technology,Tables,132.67,2,,-3.45
ORD-11136,2022-11-08,east,New York,Office Supplies,Machines,1279.79,7,0.1,479.24
ORD-11137,2022-09-25,east,New York,Office Supplies,Chairs,752.82,4,0.1,-99.17
ORD-11138,2022-04-30,East,Dallas,Technology,Tables,731.27,8,,-69.82
ORD-11139,2022-03-12,West,San Antonio,Technology,Accessories,896.76,3,,325.35
ORD-11140,2022-01-17,South,San Jose,Technology,Tables,1240.53,6,0.0,283.25
ORD-11141,2022-09-10,WEST,San Antonio,Office Supplies,Binders,534.76,9,0.2,159.54
ORD-11142,2022-05-02,West,Phoenix,Office Supplies,Accessories,1023.46,1,0.1,-24.92
ORD-11143,2022-01-10,east,Chicago,Furniture,Binders,857.28,1,0.0,147.67
ORD-11144,2022-10-14,West,Dallas,furniture,Tables,415.2,8,,121.38
ORD-11145,2022-11-12,east,San Antonio,furniture,Binders,1320.37,3,0.0,298.92
ORD-11146,2022-11-22,West,Los Angeles,Office Supplies,Machines,1200.19,5,,159.65
ORD-11147,2022-09-30,South,Chicago,furniture,Binders,994.51,1,0.3,423.53
ORD-11148,2022-11-02,East,New York,Technology,Binders,1278.86,5,,327.0
ORD-11149,2022-10-20,South,San Jose,Furniture,Storage,1303.6,6,,514.47
ORD-11150,2022-07-29,east,San Jose,Office Supplies,Accessories,1068.38,8,,307.55
ORD-11151,2022-08-06,WEST,Los Angeles,Office Supplies,Machines,1258.78,3,0.2,366.66
ORD-11152,2022-08-29,WEST,Dallas,furniture,Accessories,1052.26,3,,-107.32
ORD-11153,2022-07-19,Central,Dallas,Technology,Paper,1026.61,9,0.1,67.43
ORD-11154,2022-08-04,South,Chicago,Furniture,Accessories,935.54,4,0.1,341.49
ORD-11155,2022-07-24,West,New York,furniture,Paper,1134.02,4,0.0,-11.84
ORD-11156,2022-08-04,East,San Antonio,Office Supplies,Tables,254.74,7,0.2,-20.56
ORD-11157,2022-03-21,West,Los Angeles,Office Supplies,Paper,1323.69,2,0.0,60.44
ORD-11158,2022-09-24,West,Los Angeles,furniture,Paper,1310.33,8,0.1,-23.24
ORD-11159,2022-02-04,South,New York,Technology,Phones,63.29,6,0.1,25.64
ORD-11160,2022-10-16,East,Los Angeles,Furniture,Tables,1242.21,3,0.3,
ORD-11161,2022-01-18,Central,San Jose,Furniture,Accessories,210.73,9,,31.57
ORD-11162,2022-06-14,West,,Furniture,Chairs,515.98,5,0.1,-58.41
ORD-11163,2022-01-13,East,San Antonio,Furniture,Binders,1120.39,8,0.0,
ORD-11164,2022-07-21,Central,San Antonio,Technology,Binders,257.92,7,0.0,57.79
ORD-11165,2022-08-17,West,New York,Office Supplies,Phones,1230.59,8,,532.02
ORD-11166,2022-12-12,East,Houston,Office Supplies,Chairs,1251.56,7,,232.0
ORD-11167,2022-01-01,South,Houston,Furniture,Storage,771.05,3,0.3,39.97
ORD-11168,2022-11-15,WEST,Dallas,Furniture,Paper,29.45,2,0.2,4.75
ORD-11169,2022-08-05,WEST,Dallas,Furniture,Machines,444.82,7,0.0,194.63
ORD-11170,2022-02-03,West,San Jose,furniture,Tables,933.05,3,,249.89
ORD-11171,2022-12-25,West,Los Angeles,furniture,Storage,1472.16,3,0.0,372.73
ORD-11172,2022-09-23,East,San Antonio,Office Supplies,Chairs,955.08,2,,
ORD-11173,2022-05-08,WEST,Los Angeles,Office Supplies,Phones,404.51,4,0.1,119.8
ORD-11174,2022-07-31,West,New York,Furniture,Chairs,958.33,8,0.0,287.66
ORD-11175,2022-09-20,Central,Los Angeles,furniture,Phones,819.18,1,0.1,33.07
ORD-11176,2022-11-08,West,Phoenix,Technology,Storage,1174.17,1,0.0,164.65
ORD-11177,2022-03-21,WEST,Houston,furniture,Storage,178.33,5,0.2,4.77
ORD-11178,2022-06-14,east,Los Angeles,Office Supplies,Machines,1146.32,5,0.3,5.99
ORD-11179,2022-09-09,WEST,Los Angeles,furniture,Chairs,821.07,1,0.1,
ORD-11180,2022-01-12,Central,Chicago,Office Supplies,Chairs,1445.23,6,,30.53
ORD-11181,2022-10-31,East,San Jose,Furniture,Paper,525.97,1,0.2,95.93
ORD-11182,2022-07-31,Central,Los Angeles,Technology,Binders,956.28,5,0.0,-142.52
ORD-11183,2022-10-09,east,Phoenix,Furniture,Phones,1399.4,9,0.1,27.89
ORD-11184,2022-04-22,east,Houston,Furniture,Binders,171.71,5,0.0,65.05
ORD-11185,2022-07-30,West,Chicago,Technology,Tables,1407.1,6,0.0,290.13
ORD-11186,2022-08-27,West,San Jose,Technology,Tables,1038.07,8,0.0,222.89
ORD-11187,2022-09-25,WEST,New York,Technology,Chairs,120.4,1,0.3,11.08
ORD-11188,2022-10-25,South,Dallas,Office Supplies,Storage,465.43,2,0.3,119.1
ORD-11189,2022-11-13,Central,New York,Furniture,Tables,1068.09,9,,-38.49
ORD-11190,2022-02-27,WEST,Houston,Office Supplies,Tables,119.68,3,0.1,40.84
ORD-11191,2022-02-03,South,Dallas,Technology,Machines,881.61,6,0.2,-70.52
ORD-11192,2022-09-20,WEST,New York,Office Supplies,Binders,531.91,5,0.2,129.57
ORD-11193,2022-12-31,east,San Jose,Technology,Machines,938.95,2,0.2,51.35
ORD-11194,2022-02-04,West,Phoenix,furniture,Binders,87.7,7,0.0,26.18
ORD-11195,2022-09-28,West,Los Angeles,Technology,Paper,1309.87,4,0.3,235.59
ORD-11196,2022-08-15,WEST,Houston,Furniture,Machines,1460.76,1,0.1,177.35
ORD-11197,2022-01-25,West,Dallas,Furniture,Paper,1453.94,4,0.0,-70.29
ORD-11198,2022-08-22,East,Chicago,Furniture,Tables,1129.48,6,0.3,262.14
ORD-11199,2022-02-28,WEST,Los Angeles,Office Supplies,Chairs,212.53,7,0.3,92.42
ORD-11200,2022-09-08,east,New York,Furniture,Binders,1142.23,7,0.1,394.48
ORD-11201,2022-12-01,WEST,New York,Technology,Tables,56.39,7,0.1,-6.43
ORD-11202,2022-03-27,WEST,Chicago,furniture,Storage,52.74,3,0.1,3.99
ORD-11203,2022-09-08,West,Phoenix,Furniture,Binders,498.94,6,0.0,202.25
ORD-11204,2022-06-29,east,San Jose,Office Supplies,Tables,743.19,8,,112.84
ORD-11205,2022-07-26,WEST,San Jose,furniture,Paper,1160.2,4,0.1,286.88
ORD-11206,2022-12-10,West,Chicago,Furniture,Machines,1031.28,8,,410.0
ORD-11207,2022-05-29,Central,Houston,Furniture,Phones,679.94,2,0.0,254.49
ORD-11208,2022-03-12,east,Chicago,furniture,Binders,424.97,9,,64.21
ORD-11209,2022-05-01,South,New York,Furniture,Phones,1495.74,9,0.2,168.4
ORD-11210,2022-09-10,East,Phoenix,Office Supplies,Binders,650.75,8,,35.02
ORD-11211,2022-04-03,South,Phoenix,Technology,Binders,688.05,1,0.1,193.63
ORD-11212,2022-09-13,east,San Antonio,Technology,Machines,262.16,2,0.0,5.82
ORD-11213,2022-09-11,WEST,Chicago,furniture,Paper,1196.32,6,0.1,-0.08
ORD-11214,2022-12-18,West,Houston,Technology,Accessories,1046.65,5,0.2,66.72
ORD-11215,2022-10-15,east,New York,Furniture,Accessories,346.74,9,0.1,-15.14
ORD-11216,2022-11-05,East,Los Angeles,Furniture,Phones,141.92,5,0.1,37.9
ORD-11217,2022-02-28,east,San Jose,Office Supplies,Chairs,1027.14,2,0.1,225.71
ORD-11218,2022-03-10,West,San Jose,Technology,Tables,988.68,4,0.3,138.15
ORD-11219,2022-03-27,South,San Jose,furniture,Chairs,424.42,9,0.2,35.73
ORD-11220,2022-10-01,Central,Phoenix,Furniture,Chairs,1427.28,1,0.1,564.4
ORD-11221,2022-08-15,South,San Jose,furniture,Accessories,243.57,1,0.1,-32.28
ORD-11222,2022-03-22,West,Chicago,Furniture,Tables,659.86,7,0.1,205.52
ORD-11223,2022-04-24,West,San Antonio,Furniture,Accessories,1416.55,3,0.0,554.08
ORD-11224,2022-07-03,East,Houston,Office Supplies,Machines,641.2,2,0.3,75.54
ORD-11225,2022-10-07,east,Houston,Technology,Machines,965.02,9,0.0,174.1
ORD-11226,2022-11-18,east,Dallas,Office Supplies,Accessories,608.44,3,0.3,253.52
ORD-11227,2022-11-14,South,San Jose,Technology,Paper,425.84,2,0.1,-9.64
ORD-11228,2022-02-23,Central,New York,furniture,Accessories,1476.29,8,0.2,239.28
ORD-11229,2022-07-16,Central,Phoenix,Technology,Storage,625.81,6,,84.38
ORD-11230,2022-10-20,East,New York,furniture,Chairs,1343.27,6,,6.76
ORD-11231,2022-10-20,West,San Jose,Furniture,Paper,360.33,7,0.1,122.93
ORD-11232,2022-10-18,East,San Antonio,furniture,Paper,335.39,7,0.0,130.72
ORD-11233,2022-06-29,east,Los Angeles,furniture,Chairs,66.08,6,0.2,21.09
ORD-11234,2022-08-10,WEST,San Jose,Furniture,Paper,984.47,4,0.3,-32.28
ORD-11235,2022-10-01,WEST,Los Angeles,furniture,Chairs,565.42,9,0.1,-55.38
ORD-11236,2022-09-01,WEST,Los Angeles,furniture,Storage,1299.25,6,0.2,277.09
ORD-11237,2022-06-03,West,Houston,Furniture,Binders,720.35,4,0.2,-83.38
ORD-11238,2022-10-31,East,Phoenix,Furniture,Paper,1452.93,3,0.3,368.6
ORD-11239,2022-09-30,South,San Jose,Furniture,Phones,294.58,4,0.2,49.56
ORD-11240,2022-05-15,east,New York,Technology,Phones,1305.56,3,0.0,323.35
ORD-11241,2022-11-09,WEST,New York,Furniture,Storage,1169.36,2,0.0,238.67
ORD-11242,2022-01-08,Central,San Antonio,Furniture,Chairs,1160.96,5,0.0,120.3
ORD-11243,2022-05-08,East,Los Angeles,furniture,Phones,1270.28,2,0.2,-37.44
ORD-11244,2022-02-25,east,Phoenix,Office Supplies,Storage,1146.32,6,0.0,38.31
ORD-11245,2022-05-06,east,Phoenix,Office Supplies,Accessories,946.81,3,0.3,155.94
ORD-11246,2022-06-08,Central,San Antonio,Technology,Tables,214.24,6,0.2,51.66
